0.1;1.077996433992472;1.1051709180756477;0.0271744840831758
0.15000000000000002;1.133266493052707;1.161834242728283;0.02856774967557607
0.2;1.1913703086377359;1.2214027581601699;0.030032449522434
0.25;1.2524531705514308;1.2840254166877414;0.0315722461363106
0.3;1.3166678177652358;1.3498588075760032;0.0331909898107674
0.35;1.3841748203450788;1.4190675485932571;0.03489272824817835
0.39999999999999997;1.4551429809602645;1.4918246976412703;0.03668171668100584
0.44999999999999996;1.5297497569779672;1.5683121854901687;0.038562428512201485
0.49999999999999994;1.6081817041991853;1.648721270700128;0.0405395665009427
0.5499999999999999;1.6906349433453416;1.733253017867395;0.04261807452205346
0.6;1.7773156504622767;1.8221188003905089;0.0448031499282322
0.65;1.8684405724677466;1.9155408290138962;0.04710025654614958
0.7000000000000001;1.9642375691316083;2.0137527074704766;0.049515138338868336
0.7500000000000001;2.064946182843963;2.117000016612675;0.052053833768711755
0.8000000000000002;2.170818237595862;2.225540928492468;0.054722690896606085
0.8500000000000002;2.2821184686704665;2.339646851925991;0.05752838325552467
0.9000000000000002;2.399125184619182;2.4596031111569503;0.0604779265377684
0.9500000000000003;2.522130963177931;2.585709659315847;0.06357869613791589
1.0000000000000002;2.6514433828639827;2.718281828459046;0.06683844559506325
