0.0;0.75;0.0
0.01;0.75;0.016158683344884604
0.02;0.75;0.032216861323150436
0.03;0.75;0.04817402295268698
0.04;0.75;0.06402965149464736
0.05;0.75;0.07978322431041741
0.06;0.75;0.09543421271678966
0.07;0.75;0.11098208183933309
0.08;0.75;0.12642629046394877
0.09;0.75;0.14176629088660156
0.1;0.75;0.1570015287612171
0.11;0.75;0.1721314429457329
0.12;0.75;0.1871554653462924
0.13;0.75;0.20207302075956934
0.14;0.75;0.21688352671321018
0.15;0.75;0.23158639330438138
0.16;0.75;0.24618102303640751
0.17;0.75;0.26066681065348624
0.18;0.75;0.27504314297346505
0.19;0.75;0.2893093987186643
0.2;0.75;0.3034649483447299
0.21;0.75;0.3175091538675
0.22;0.75;0.33144136868786656
0.23;0.75;0.34526093741461517
0.24;0.75;0.35896719568522356
0.25;0.75;0.37255946998459893
0.26;0.75;0.38603707746173466
0.27;0.75;0.3993993257442646
0.28;0.75;0.4126455127508936
0.29;0.75;0.4257749265016816
0.3;0.75;0.43878684492615766
0.31;0.75;0.4516805356692408
0.32;0.75;0.4644552558949411
0.33;0.75;0.47711025208781666
0.34;0.75;0.4896447598521593
0.35000000000000003;0.75;0.502058003708881
0.36;0.75;0.5143491968900737
0.37;0.75;0.5265175411312127
0.38;0.75;0.538562226460973
0.39;0.75;0.550482430988628
0.4;0.75;0.5622773206889999
0.41000000000000003;0.75;0.5739460491849251
0.42;0.75;0.5854877575272047
0.43;0.75;0.5969015739720036
0.44;0.75;0.6081866137556613
0.45;0.75;0.6193419788668793
0.46;0.75;0.6303667578162458
0.47000000000000003;0.75;0.6412600254030602
0.48;0.75;0.6520208424794148
0.49;0.75;0.6626482557114972
0.5;0.75;0.673141297338066
0.51;0.75;0.6834989849260602
0.52;0.75;0.6937203211232976
0.53;0.75;0.7038042934082152
0.54;0.75;0.7137498738366065
0.55;0.75;0.7235560187853086
0.56;0.75;0.7332216686927884
0.5700000000000001;0.75;0.7427457477965793
0.58;0.75;0.7521271638675175
0.59;0.75;0.7613648079407253
0.6;0.75;0.7704575540432868
0.61;0.75;0.7794042589185644
0.62;0.75;0.7882037617470962
0.63;0.75;0.796854883864021
0.64;0.75;0.8053564284729702
0.65;0.75;0.8137071803563668
0.66;0.75;0.8219059055820735
0.67;0.75;0.8299513512063246
0.68;0.75;0.8378422449728797
0.6900000000000001;0.75;0.845577295008335
0.7000000000000001;0.75;0.853155189513525
0.71;0.75;0.8605745964509482
0.72;0.75;0.8678341632281485
0.73;0.75;0.8749325163769809
0.74;0.75;0.8818682612286916
0.75;0.75;0.8886399815847388
0.76;0.75;0.8952462393832816
0.77;0.75;0.90168557436126
0.78;0.75;0.9079565037119893
0.79;0.75;0.9140575217381925
0.8;0.75;0.9199870995003887
0.81;0.75;0.9257436844605571
0.8200000000000001;0.75;0.9313257001209962
0.8300000000000001;0.75;0.9367315456582906
0.84;0.75;0.9419595955523024
0.85;0.75;0.9470081992100999
0.86;0.75;0.951875680584735
0.87;0.75;0.9565603377887792
0.88;0.75;0.9610604427025263
0.89;0.75;0.9653742405767706
0.9;0.75;0.9694999496300636
0.91;0.75;0.9734357606403561
0.92;0.75;0.9771798365309243
0.93;0.75;0.9807303119504849
0.9400000000000001;0.75;0.984085292847394
0.9500000000000001;0.75;0.987242856037832
0.96;0.75;0.990201048767866
0.97;0.75;0.9929578882692869
0.98;0.75;0.995511361309113
0.99;0.75;0.9978594237326504
1.0;0.75;1.0
