0.0;0.75;0.0
0.01;0.75;7.715763410715136E187
0.02;0.75;-1.4823941449363883E188
0.03;0.75;2.0795654651966247E188
0.04;0.75;-2.5245344704814945E188
0.05;0.75;2.7970410696650696E188
0.06;0.75;-2.896050434271747E188
0.07;0.75;2.837749681319726E188
0.08;0.75;-2.6512739974602118E188
0.09;0.75;2.3731815461241577E188
0.1;0.75;-2.0417890103129026E188
0.11;0.75;1.692323121695138E188
0.12;0.75;-1.3535147580004756E188
0.13;0.75;1.0458681639179827E188
0.14;0.75;-7.814812310426126E187
0.15;0.75;5.650451353968803E187
0.16;0.75;-3.955413100094501E187
0.17;0.75;2.681687888174199E187
0.18;0.75;-1.7613677836563397E187
0.19;0.75;1.1209798177492482E187
0.2;0.75;-6.91354766100755E186
0.21;0.75;4.1322131915278277E186
0.22;0.75;-2.3935550336267193E186
0.23;0.75;1.343579066809424E186
0.24;0.75;-7.308094521000616E185
0.25;0.75;3.8513370664961765E185
0.26;0.75;-1.9661431032589497E185
0.27;0.75;9.721425677620964E184
0.28;0.75;-4.654326575341539E184
0.29;0.75;2.1571619386120328E184
0.3;0.75;-9.675666304112867E183
0.31;0.75;4.1986604800835804E183
0.32;0.75;-1.7620489510946616E183
0.33;0.75;7.148810693161167E182
0.34;0.75;-2.802685654333565E182
0.35000000000000003;0.75;1.061301833505301E182
0.36;0.75;-3.879756734640961E181
0.37;0.75;1.368392471120549E181
0.38;0.75;-4.652730709787097E180
0.39;0.75;1.52292782984781E180
0.4;0.75;-4.7818947922782836E179
0.41000000000000003;0.75;1.4243439047445637E179
0.42;0.75;-3.857330343101818E178
0.43;0.75;7.641773389234538E177
0.44;0.75;1.237919537935518E177
0.45;0.75;-3.702140094399892E177
0.46;0.75;4.367632962574698E177
0.47000000000000003;0.75;-4.548551876801338E177
0.48;0.75;4.609906297355235E177
0.49;0.75;-4.653113882968131E177
0.5;0.75;4.705689032075602E177
0.51;0.75;-4.770048283555136E177
0.52;0.75;4.832632899943088E177
0.53;0.75;-4.854439011300887E177
0.54;0.75;4.722036782902423E177
0.55;0.75;-4.057999601484009E177
0.56;0.75;1.535803629391833E177
0.5700000000000001;0.75;7.472867633156933E177
0.58;0.75;-3.861417384307383E178
0.59;0.75;1.427726819209056E179
0.6;0.75;-4.789152464303885E179
0.61;0.75;1.524126753174152E180
0.62;0.75;-4.654472553112759E180
0.63;0.75;1.3686240580357306E181
0.64;0.75;-3.880039937302374E181
0.65;0.75;1.0613326701568797E182
0.66;0.75;-2.8027115206168965E182
0.67;0.75;7.148812832366202E182
0.68;0.75;-1.7620423450320647E183
0.6900000000000001;0.75;4.198636903715067E183
0.7000000000000001;0.75;-9.67560337370798E183
0.71;0.75;2.1571469401080803E184
0.72;0.75;-4.654293053816626E184
0.73;0.75;9.721354129393165E184
0.74;0.75;-1.9661284076486624E185
0.75;0.75;3.851307920923846E185
0.76;0.75;-7.308038615880579E185
0.77;0.75;1.3435686874537413E186
0.78;0.75;-2.3935363737322934E186
0.79;0.75;4.132180700450062E186
0.8;0.75;-6.913492860714986E186
0.81;0.75;1.1209708645286008E187
0.8200000000000001;0.75;-1.761353614689658E187
0.8300000000000001;0.75;2.681666170403297E187
0.84;0.75;-3.955380864633281E187
0.85;0.75;5.650405032791978E187
0.86;0.75;-7.814747894736952E187
0.87;0.75;1.0458594992565017E188
0.88;0.75;-1.3535034920841827E188
0.89;0.75;1.6923089753178643E188
0.9;0.75;-2.0417718761519363E188
0.91;0.75;2.3731615610182715E188
0.92;0.75;-2.651251600515583E188
0.93;0.75;2.837725643029E188
0.9400000000000001;0.75;-2.8960258436823764E188
0.9500000000000001;0.75;2.79701727201381E188
0.96;0.75;-2.524512956089861E188
0.97;0.75;2.0795477202894643E188
0.98;0.75;-1.4823814841798104E188
0.99;0.75;7.715697476385066E187
1.0;0.75;1.0
